snapped_at,price,market_cap,total_volume,log_returns
2016-05-31 00:00:00+00:00,531.4070000000002,8293336919.625002,976889071.4702432,-0.005287020670132288
2016-06-01 00:00:00+00:00,539.1679999999999,8416291167.199999,864207752.912364,0.014499004665797769
2016-06-02 00:00:00+00:00,538.832,8413013019.599999,655601895.7428466,-0.0006233766435633369
2016-06-03 00:00:00+00:00,570.4449999999999,8908568259.374998,947549857.3776044,0.057012923981474395
2016-06-04 00:00:00+00:00,573.5259999999998,8958404429.249998,1014758653.6732844,0.0053865132061484446
2016-06-05 00:00:00+00:00,574.4756747207706,8975651027.512924,980649173.436705,0.0016544835400727576
2016-06-06 00:00:00+00:00,585.563,9151383511.05,850291006.7026013,0.019116022850751983
2016-06-07 00:00:00+00:00,577.9106942699359,9033842181.758211,995595869.9524368,-0.013154429039602311
2016-06-08 00:00:00+00:00,583.1389999999999,9117713569.924995,625927307.6959897,0.00900623133664134
2016-06-09 00:00:00+00:00,577.607,9033585757.725,570784842.2229652,-0.009531873269143789
2016-06-10 00:00:00+00:00,579.2276478801407,9060944979.936224,574507838.2591244,0.002801867913183316
2016-06-11 00:00:00+00:00,597.746561993518,9352955399.176626,567638086.2563363,0.03147128021073094
2016-06-12 00:00:00+00:00,671.7122784950529,10512767357.042526,2134843166.853439,0.11666323709369167
2016-06-13 00:00:00+00:00,704.2918521711082,11025583301.960873,1929369214.3262644,0.04736274115734181
2016-06-14 00:00:00+00:00,685.932131564762,10740428205.86078,1295617503.876316,-0.0264141437411299
2016-06-15 00:00:00+00:00,693.2269999999999,10857217289.95,1111645975.7525933,0.010578817628393541
2016-06-16 00:00:00+00:00,765.4629999999999,11991494582.524998,2295279422.8526845,0.09912337262668085
2016-06-17 00:00:00+00:00,749.4189999999999,11742908607.649998,2089119189.0622392,-0.02118263985323039
2016-06-18 00:00:00+00:00,756.7996012580627,11861509350.417933,1639977543.4823854,0.009800251204232883
2016-06-19 00:00:00+00:00,764.0459999999999,11978503075.35,1440147059.442583,0.009529505919441137
2016-06-20 00:00:00+00:00,734.1617358035669,11512940800.437586,1274257070.726084,-0.03989864393051853
2016-06-21 00:00:00+00:00,664.9965293554344,10430819686.1179,2616450204.6981983,-0.09894753121972043
2016-06-22 00:00:00+00:00,591.895,9286122275.999998,2116429838.3177705,-0.1164525673397177
2016-06-23 00:00:00+00:00,623.2062563646158,9779539536.75046,2950728708.757519,0.05154827931399574
2016-06-24 00:00:00+00:00,661.4166051593036,10381264326.27785,2819565196.653483,0.059506372707374716
2016-06-25 00:00:00+00:00,666.0566978558096,10456807082.239622,2165368588.879378,0.006990892522999701
2016-06-26 00:00:00+00:00,629.3059999999999,9882102246.55,1973414929.567675,-0.05675717394176242
2016-06-27 00:00:00+00:00,648.2999999999998,10182702232.499996,1893446210.5502863,0.029735927290208755
2016-06-28 00:00:00+00:00,646.8429999999997,10162291635.799995,1557753994.6406407,-0.002249945549861515
2016-06-29 00:00:00+00:00,637.437,10016780633.55,1478192305.741556,-0.014648158011285373
2016-06-30 00:00:00+00:00,671.6159999999998,10556309174.399996,1557452114.6606188,0.052231300004388824
2016-07-01 00:00:00+00:00,677.7099999999999,10654888849.0,1520646626.315115,0.009032719200658231
2016-07-02 00:00:00+00:00,693.0470000000001,10897332418.600002,1369565986.2165418,0.02237835013313002
2016-07-03 00:00:00+00:00,664.7451003433932,10456041581.34137,1980745475.193143,-0.04169415853761671
2016-07-04 00:00:00+00:00,678.7005716794641,10678148801.861635,1647219062.906496,0.02077638660439791
2016-07-05 00:00:00+00:00,667.5305180233454,10504760879.50388,1363651288.9860191,-0.01659493691031697
2016-07-06 00:00:00+00:00,675.9190000000001,10639167835.700005,1193299157.941928,0.012488137264025614
2016-07-07 00:00:00+00:00,638.6200000000001,10054273625.000002,2122556832.5577588,-0.05676364807896317
2016-07-08 00:00:00+00:00,665.744506272113,10483645176.39353,1407424927.2334237,0.04159637442224206
2016-07-09 00:00:00+00:00,653.8705124993986,10298813661.942278,1734638027.0220506,-0.0179966339879609
2016-07-10 00:00:00+00:00,650.3210000000003,10244077501.140003,1043956725.0369836,-0.005443251592137945
2016-07-11 00:00:00+00:00,649.07,10225531860.96,969355597.1380028,-0.0019255180103903233
2016-07-12 00:00:00+00:00,670.9480000000001,10571303711.856,1085661832.4024758,0.03315106856321363
2016-07-13 00:00:00+00:00,658.1500000000001,10370703851.400002,930971250.7396076,-0.019258768823056112
2016-07-14 00:00:00+00:00,659.5760000000002,10394281928.736004,907126119.1357732,0.0021643354637561276
2016-07-15 00:00:00+00:00,665.6869915031888,10491679653.244476,915530669.947748,0.00922237300077305
2016-07-16 00:00:00+00:00,663.5010000000002,10458476976.564005,583921219.9714433,-0.003289216405813977
2016-07-17 00:00:00+00:00,678.3905582459545,10694420116.412523,878701509.437196,0.022192805770807508
2016-07-18 00:00:00+00:00,674.7874378266207,10638777020.11729,951136967.9705702,-0.005325432345531713
2016-07-19 00:00:00+00:00,674.5573889807015,10636194258.165005,721148317.6858412,-0.0003409785898722614
2016-07-20 00:00:00+00:00,670.8934740599931,10579131342.279297,718486386.0759034,-0.005446388386656704
2016-07-21 00:00:00+00:00,665.3643845142738,10493517598.78291,651736587.5105526,-0.00827553015296114
2016-07-22 00:00:00+00:00,651.0899999999999,10269410781.96,744993482.3653657,-0.021686955724913668
2016-07-23 00:00:00+00:00,655.4230000000001,10338768243.216002,749951409.4708184,0.0066329472208954444
2016-07-24 00:00:00+00:00,660.848923533057,10425364936.563225,628152931.6204653,0.008244427567911975
2016-07-25 00:00:00+00:00,654.5186383481073,10326505495.914951,571897923.6678181,-0.00962519411368715
2016-07-26 00:00:00+00:00,651.3099999999998,10276898043.719995,704328935.7242514,-0.004914342834069197
2016-07-27 00:00:00+00:00,655.618263277738,10345876482.259169,701731382.8989863,0.006592984488204604
2016-07-28 00:00:00+00:00,655.8904301748952,10351218168.470943,590272472.7794734,0.0004150439908220644
2016-07-29 00:00:00+00:00,657.3423791946653,10375300169.233871,498459288.32484585,0.0022112600310321886
2016-07-30 00:00:00+00:00,654.5489803055398,10332176091.135324,381261251.17962205,-0.004258589082937177
2016-07-31 00:00:00+00:00,623.7457712533022,9847086965.691307,1034681070.1406332,-0.04820355128025355
2016-08-01 00:00:00+00:00,605.7469999999995,9564059424.39599,1099193368.899972,-0.029280460342728392
2016-08-02 00:00:00+00:00,517.1349294487607,8165924598.986262,1868906086.666429,-0.1581585812944079
2016-08-03 00:00:00+00:00,567.3810616156014,8960483430.825201,2497221230.7124486,0.09272731848196429
2016-08-04 00:00:00+00:00,576.6037067248545,9107192616.42881,1656264326.96429,0.016124069439645766
2016-08-05 00:00:00+00:00,576.0338000000002,9099338658.9168,730357921.4557643,-0.0009888742435860236
2016-08-06 00:00:00+00:00,587.6349999999999,9283768001.28,781499291.615411,0.019939667325502945
2016-08-07 00:00:00+00:00,592.6675,9364319558.91,1119146426.823175,0.008527526623678826
2016-08-08 00:00:00+00:00,590.7125,9334500359.099998,732938493.4891537,-0.003304098055690273
2016-08-09 00:00:00+00:00,585.3024999999998,9249860835.689997,764158462.4766014,-0.009200627821393189
2016-08-10 00:00:00+00:00,592.266843297098,9361030948.519566,787203551.0783362,0.01182847453803292
2016-08-11 00:00:00+00:00,587.6138000000002,9288488901.621605,332761748.8841695,-0.007887352751802766
2016-08-12 00:00:00+00:00,586.5299999999999,9272434001.04,332148000.2223092,-0.0018461117076309032
2016-08-13 00:00:00+00:00,584.4688683346069,9241013898.483736,528917329.60978127,-0.0035203002320132043
2016-08-14 00:00:00+00:00,570.7366999999999,9024984099.855598,800709328.0207629,-0.02377553498202462
2016-08-15 00:00:00+00:00,567.7342836594349,8978508769.857576,689576137.4962289,-0.005274483661511258
2016-08-16 00:00:00+00:00,578.2231511023564,9145336947.424574,665471810.6820532,0.01830636993135806
2016-08-17 00:00:00+00:00,571.461914957742,9039235990.703674,509828615.05795246,-0.0117620282159181
2016-08-18 00:00:00+00:00,572.2684198487193,9053050627.41776,448162729.6782696,0.0014103062585805605
2016-08-19 00:00:00+00:00,573.4919906794345,9073411771.816164,404401760.5949999,0.0021358240075442588
2016-08-20 00:00:00+00:00,581.9462730812136,9208301151.705597,449090940.5932441,0.01463415839023958
2016-08-21 00:00:00+00:00,580.5870271371734,9187908144.199305,397848571.0551584,-0.0023384217263665383
2016-08-22 00:00:00+00:00,585.2175000000001,9262302916.86,391991120.28923106,0.007943865554667364
2016-08-23 00:00:00+00:00,582.0038,9212472965.7744,602216568.6591012,-0.0055065960853201415
2016-08-24 00:00:00+00:00,577.8880531621712,9148400141.820934,366732500.4450583,-0.00709680665591539
2016-08-25 00:00:00+00:00,576.1163000000001,9121223051.838,401309290.9927601,-0.003070620226739935
2016-08-26 00:00:00+00:00,578.1037999999998,9153633133.989595,338221514.6073892,0.003443887286959035
2016-08-27 00:00:00+00:00,568.5750000000002,9003730818.600002,445311513.3907298,-0.016620206713570538
2016-08-28 00:00:00+00:00,573.5288,9083223370.0416,339737295.89427423,0.008674922657963801
2016-08-29 00:00:00+00:00,572.5102283617088,9068122329.394085,381390186.59404904,-0.0017775518656550082
2016-08-30 00:00:00+00:00,576.08,9125715540.48,414583282.42362505,0.006215938537825207
2016-08-31 00:00:00+00:00,571.7582826763035,9058256694.850405,335483654.44544333,-0.007530220607794568
2016-09-01 00:00:00+00:00,571.59,9056523459.6,356532608.2572752,-0.0002943681817139708
2016-09-02 00:00:00+00:00,573.9624999999999,9095188851.299995,378500484.5206362,0.004142112023846808
2016-09-03 00:00:00+00:00,596.1950000000002,9448393429.680002,561496914.7850986,0.038003731586354304
2016-09-04 00:00:00+00:00,608.6887999999999,9647700436.713598,884434073.8694361,0.020739340700722503
2016-09-05 00:00:00+00:00,606.6438,9616262727.204,618185193.0094764,-0.0033653370773603637
2016-09-06 00:00:00+00:00,610.6837999999999,9681336387.3936,560341026.7130767,0.0066375145562747135
2016-09-07 00:00:00+00:00,614.3264885962195,9740198080.118105,597124132.7229276,0.005947214267101685
2016-09-08 00:00:00+00:00,625.4675000000001,9917920559.610004,1600702238.5928948,0.017972842915783913
2016-09-09 00:00:00+00:00,621.9124999999999,9862631720.7,850137524.7711473,-0.005699962521494481
2016-09-10 00:00:00+00:00,623.0588000000001,9881939361.403202,586796232.5467077,0.0018414887538905098
2016-09-11 00:00:00+00:00,605.3154151790802,9601743135.428335,1228662231.0267904,-0.028891226776283915
2016-09-12 00:00:00+00:00,605.8312052420321,9611117069.21902,973866198.6910902,0.0008517384855593744
2016-09-13 00:00:00+00:00,606.6450000000001,9625199430.6,699782155.2934498,0.0013423684137490587
2016-09-14 00:00:00+00:00,608.4250000000002,9654573079.500004,619105285.9754454,0.0029298744489084034
2016-09-15 00:00:00+00:00,605.5838000000001,9610607638.994402,549080254.7260385,-0.004680699492963616
2016-09-16 00:00:00+00:00,606.5533658936915,9627042762.308758,546585886.1273316,0.0015997630099165276
2016-09-17 00:00:00+00:00,605.3438,9609021664.308,531090439.7852413,-0.001996153352563894
2016-09-18 00:00:00+00:00,608.7950000000002,9664864143.000004,1306045902.1413145,0.005685032543413862
2016-09-19 00:00:00+00:00,608.6176342973245,9663034352.091309,1272958790.4060757,-0.0002913814082979642
2016-09-20 00:00:00+00:00,607.7688125632665,9650615110.177094,953214316.4475458,-0.00139564506662899
2016-09-21 00:00:00+00:00,595.8402492264345,9462412679.832169,1589139471.1342793,-0.019821974235023375
2016-09-22 00:00:00+00:00,594.9587999999999,9449414102.3184,994983745.4822936,-0.0014804334753127854
2016-09-23 00:00:00+00:00,601.8925,9560527881.96,1471656057.198137,0.011586698483778609
2016-09-24 00:00:00+00:00,601.2725000000003,9551877467.340004,1136053862.184831,-0.0010306151772674001
2016-09-25 00:00:00+00:00,599.3112999999997,9522044919.525597,1074112052.8808076,-0.003267080139607054
2016-09-26 00:00:00+00:00,606.0970645363005,9630957511.517817,1917754354.0926063,0.011258983127615618
2016-09-27 00:00:00+00:00,604.2074999999999,9602128427.579998,1448434854.0194745,-0.0031224637614431653
2016-09-28 00:00:00+00:00,603.5549999999997,9592874199.359997,1023325384.7386414,-0.001080510553164432
2016-09-29 00:00:00+00:00,604.6375,9611116960.350002,1291135796.181455,0.001791933470306285
2016-09-30 00:00:00+00:00,608.2575,9669703048.38,1177411408.0724049,0.005969207142925934
2016-10-01 00:00:00+00:00,614.0598845176643,9763087934.558168,1673872374.027799,0.00949414313511418
2016-10-02 00:00:00+00:00,610.3588000000001,9705298188.7536,1018352266.657592,-0.006045474210172742
2016-10-03 00:00:00+00:00,611.9609026561799,9731860020.793758,767820466.9691538,0.0026214149541147146
2016-10-04 00:00:00+00:00,609.2425,9689785072.17,817050996.2892424,-0.004452013710832016
2016-10-05 00:00:00+00:00,611.6363,9729061309.2156,915039145.8889356,0.003921442599538101
2016-10-06 00:00:00+00:00,610.9800000000001,9719787549.600002,714618920.4242615,-0.0010735993999726112
2016-10-07 00:00:00+00:00,616.2188000000002,9804216114.139202,1104537956.2128787,0.008537869860344377
2016-10-08 00:00:00+00:00,616.5338,9810492980.9568,793016113.7517544,0.0005110514581038372
2016-10-09 00:00:00+00:00,614.6238000000001,9781273121.407202,901840112.441068,-0.003102773409885978
2016-10-10 00:00:00+00:00,614.3138,9777010536.4368,1274169412.982478,-0.0005045008087883235
2016-10-11 00:00:00+00:00,640.7,10198278180.0,2996984110.275397,0.04205545613357282
2016-10-12 00:00:00+00:00,635.6163,10118464865.982,2475619341.3676276,-0.00796624925145787
2016-10-13 00:00:00+00:00,634.6223388041233,10103624253.93074,2099764690.7683637,-0.0015649994707796937
2016-10-14 00:00:00+00:00,638.1799999999996,10161283203.119995,1671558094.2516508,0.005590295291839723
2016-10-15 00:00:00+00:00,637.2088,10146912931.2,1644480561.890038,-0.0015229868534576596
2016-10-16 00:00:00+00:00,640.1862999999997,10195309967.356796,1454057375.202525,0.004661839383031205
2016-10-17 00:00:00+00:00,637.4825000000001,10153229676.240002,1187159912.919513,-0.004232402068747519
2016-10-18 00:00:00+00:00,635.465,10122263522.22,2024277148.457759,-0.003169811306860521
2016-10-19 00:00:00+00:00,628.4375,10011295942.5,1955775379.9281864,-0.011120434401572349
2016-10-20 00:00:00+00:00,628.5425,10013934081.66,1803186001.035134,0.00016706709771704094
2016-10-21 00:00:00+00:00,629.7187999999995,10033936840.324793,1283400177.493909,0.0018697234710814367
2016-10-22 00:00:00+00:00,652.0875,10391486423.849998,3522949282.8122096,0.03490538484052714
2016-10-23 00:00:00+00:00,649.6263000000002,10353442542.796804,3643525162.781228,-0.0037814808951806833
2016-10-24 00:00:00+00:00,648.7663,10340849544.8076,3212766801.21308,-0.0013247150758036058
2016-10-25 00:00:00+00:00,652.6338,10403520542.2512,2499429907.052547,0.005943616241390629
2016-10-26 00:00:00+00:00,673.4175000000001,10735427840.760002,4850797702.725285,0.03134931826858878
2016-10-27 00:00:00+00:00,683.3724999999998,10896021892.289995,5041475157.287174,0.014674604979661977
2016-10-28 00:00:00+00:00,687.5587999999999,10963463344.929598,5069538565.893592,0.006107254261250825
2016-10-29 00:00:00+00:00,715.4103243232163,11409389607.07833,6838400543.297884,0.03970890510388039
2016-10-30 00:00:00+00:00,697.2773624560577,11121149986.537748,5824289996.154985,-0.025672989129074876
2016-10-31 00:00:00+00:00,698.5762999999998,11143032475.877998,6861251336.346381,0.0018611376734126626
2016-11-01 00:00:00+00:00,729.2049999999999,11633474056.2,5882440878.971315,0.04291049280597906
2016-11-02 00:00:00+00:00,734.1638,11713747881.6912,4549460043.379515,0.006777264870397207
2016-11-03 00:00:00+00:00,686.0612999999995,10947521327.777992,10469111039.375326,-0.06776518214657362
2016-11-04 00:00:00+00:00,702.11,11204614009.68,5929334120.52332,0.023123104572876953
2016-11-05 00:00:00+00:00,704.0224999999997,11236368065.399996,2146200087.784668,0.0027202289674948662
2016-11-06 00:00:00+00:00,712.1263000000001,11367022667.714403,2676516223.714126,0.011444967446500733
2016-11-07 00:00:00+00:00,706.0925,11271922275.87,3299753094.289381,-0.008509034580176116
2016-11-08 00:00:00+00:00,708.9399999999999,11318680821.599998,3071821253.356335,0.004024647976070988
2016-11-09 00:00:00+00:00,721.1774999999999,11515479618.419998,4364284007.6703005,0.01711439612217339
2016-11-10 00:00:00+00:00,713.2141433353438,11389753141.977827,3237455965.9222164,-0.011103576234493016
2016-11-11 00:00:00+00:00,715.6425000000002,11429941440.150002,3576474207.6949515,0.0033990239874051335
2016-11-12 00:00:00+00:00,703.76,11241603256.32,6291883753.808641,-0.01674335164765943
2016-11-13 00:00:00+00:00,702.3463169808624,11220193117.664371,3720281492.578269,-0.002010777532801302
2016-11-14 00:00:00+00:00,705.55,11279469101.249998,5335752435.403928,0.004551029092151773
2016-11-15 00:00:00+00:00,712.158899800779,11386521351.124006,7530105088.629448,0.009323419886119495
2016-11-16 00:00:00+00:00,740.8993548679168,11847684538.725117,9936150861.137636,0.039563732291240036
2016-11-17 00:00:00+00:00,738.4799999999999,11810455253.999998,5475859342.7567425,-0.0032707729992332082
2016-11-18 00:00:00+00:00,748.4263,11970910272.5825,3987706064.67461,0.013378715736074725
2016-11-19 00:00:00+00:00,750.4100480749124,12003962099.202116,3235133019.0516033,0.0026470524761227675
2016-11-20 00:00:00+00:00,728.3713,11652611522.3775,5039283039.972013,-0.029808842244684126
2016-11-21 00:00:00+00:00,736.5049999999998,11783996774.934998,3192815797.461711,0.011105079096490375
2016-11-22 00:00:00+00:00,748.1225,11971109864.2825,3267220913.651425,0.01565070987320216
2016-11-23 00:00:00+00:00,741.1662465178737,11861151745.206772,3775381682.6307497,-0.00934178021153853
2016-11-24 00:00:00+00:00,736.7486937230678,11791975961.232533,3798900330.481789,-0.00597810581736718
2016-11-25 00:00:00+00:00,738.2039432073005,11816670435.200802,2481664641.7581058,0.0019732836431565785
2016-11-26 00:00:00+00:00,732.7338000000001,11730463632.615002,2391921659.307202,-0.007437661382141316
2016-11-27 00:00:00+00:00,727.7574999999999,11652161720.374998,2688074106.338304,-0.006814582541722517
2016-11-28 00:00:00+00:00,731.8424613583487,11719038707.963842,2451726073.738056,0.005597385765812762
2016-11-29 00:00:00+00:00,731.81,11719891045.97,1904325475.8200665,-4.435664778503894e-05
2016-11-30 00:00:00+00:00,742.3587999999997,11890119632.989996,4489070914.743196,0.014311766814875755
2016-12-01 00:00:00+00:00,753.0550000000001,12062849170.250002,5522487160.404118,0.01430558205878346
2016-12-02 00:00:00+00:00,771.1713,12354385552.1631,4613958357.972869,0.02377226157238396
2016-12-03 00:00:00+00:00,764.8338233239153,12254501749.676563,2869024714.2296567,-0.008251942056846961
2016-12-04 00:00:00+00:00,766.3687999999997,12280532758.265596,3517012111.83186,0.0020049301991618526
2016-12-05 00:00:00+00:00,752.2399999999997,12055567493.999994,3552862904.938212,-0.01860809404705401
2016-12-06 00:00:00+00:00,758.6924999999999,12160418226.562498,3256985152.1415324,0.00854113499617766
2016-12-07 00:00:00+00:00,763.9149999999998,12245767526.624998,2603948961.3748693,0.006859969467550519
2016-12-08 00:00:00+00:00,768.6749999999998,12323570551.874998,2683311953.2487645,0.006211726953186938
2016-12-09 00:00:00+00:00,769.8412999999998,12343519928.004995,3111825855.1299825,0.0015161363235624112
2016-12-10 00:00:00+00:00,773.1262933845235,12397466677.567526,6551233315.762556,0.004258026366723486
2016-12-11 00:00:00+00:00,768.2324999999998,12320826024.727495,5508375144.4026575,-0.006349994368154684
2016-12-12 00:00:00+00:00,778.4323012225746,12485927227.144997,6313690793.836448,0.013189605248707013
2016-12-13 00:00:00+00:00,778.2150000000004,12484153823.955006,2821130580.1213617,-0.0002791913413077682
2016-12-14 00:00:00+00:00,775.8913000000002,12444714533.525003,1558761070.8253195,-0.0029904025633792387
2016-12-15 00:00:00+00:00,775.5724999999998,12444351602.187496,1345904094.1102345,-0.00041096673282024136
2016-12-16 00:00:00+00:00,781.3375000000001,12538210372.3,1764681181.2608929,0.007405728460012326
2016-12-17 00:00:00+00:00,788.8774999999998,12660596387.812498,1759607152.1914372,0.009603854190180191
2016-12-18 00:00:00+00:00,788.4413000000003,12654965391.075603,1469513205.1864016,-0.0005530904863612273
2016-12-19 00:00:00+00:00,790.1162999999996,12683371140.053097,1102832366.9469736,0.0021221913329485895
2016-12-20 00:00:00+00:00,799.7212999999999,12838925680.525,1894271979.553395,0.012083142155412292
2016-12-21 00:00:00+00:00,826.6207679031857,13272429704.645523,6050784065.735313,0.033082734280457174
2016-12-22 00:00:00+00:00,859.3662999999999,13799864746.8981,7952522425.204329,0.03884923091561117
2016-12-23 00:00:00+00:00,917.0988,14728698437.88,5647399305.622811,0.06501995192435583
2016-12-24 00:00:00+00:00,891.6813,14322006704.34,4642138992.135109,-0.02810642734939601
2016-12-25 00:00:00+00:00,894.3371331688621,14366519915.082954,4022250326.3525143,0.0029740287973246313
2016-12-26 00:00:00+00:00,902.6063,14501002033.91,4809313197.626971,0.009203656664958496
2016-12-27 00:00:00+00:00,929.115,14928671401.875002,4597863955.069579,0.028946052968490826
2016-12-28 00:00:00+00:00,977.14,15702309526.679998,4906008701.836555,0.05039741740733779
2016-12-29 00:00:00+00:00,971.7212999999998,15617018872.949997,3796961161.0862846,-0.005560902629468267
2016-12-30 00:00:00+00:00,960.925,15445427987.500002,4380999912.176424,-0.011172672730682058
2016-12-31 00:00:00+00:00,966.5689708732556,15537921940.53077,3381572989.475814,0.005856295364960344
2017-01-01 00:00:00+00:00,998.05,16045986192.85,3470830329.607551,0.03205071767168168
2017-01-02 00:00:00+00:00,1019.1988,16387926824.930002,4444828109.160988,0.020968732166279622
2017-01-03 00:00:00+00:00,1035.5313,16652715382.972502,4399421326.952804,0.0158977998991484
2017-01-04 00:00:00+00:00,1130.8495163207272,18187664239.845806,8705359110.270647,0.08805450629038576
2017-01-05 00:00:00+00:00,990.6674999999996,15934886737.499996,12102750396.564293,-0.13234545525913197
2017-01-06 00:00:00+00:00,894.0325,14382278476.6875,10713248031.59434,-0.10263683037326904
2017-01-07 00:00:00+00:00,900.0787999999999,14481153594.445597,7496626398.452948,0.006740187066797866
2017-01-08 00:00:00+00:00,908.0850000000004,14611836820.125006,4735054808.286752,0.008855671507632027
2017-01-09 00:00:00+00:00,901.8788880390636,14513519375.287489,4072687734.819042,-0.0068577459738668484
2017-01-10 00:00:00+00:00,905.759462698434,14577733897.52693,3216810928.8509765,0.0042935365020799225
2017-01-11 00:00:00+00:00,784.2775000000003,12624083564.875004,5258603516.371743,-0.14401086527787485
2017-01-12 00:00:00+00:00,799.4275,12869633173.255,3344901197.95181,0.019132934681057246
2017-01-13 00:00:00+00:00,824.4988000000003,13274790985.975603,1860269657.1335683,0.030879840084933257
2017-01-14 00:00:00+00:00,817.8250000000003,13169067953.750004,1204479772.0607476,-0.008127309286295951
2017-01-15 00:00:00+00:00,821.9124999999998,13236623006.074997,923896735.4232056,0.004985564416890853
2017-01-16 00:00:00+00:00,828.3099999999998,13341392032.219995,831361487.5460993,0.007753538750122643
2017-01-17 00:00:00+00:00,904.1525000000004,14564800038.017504,1316827456.7886617,0.08761056040331268
2017-01-18 00:00:00+00:00,873.9349999999996,14079682756.124992,1147970282.1944575,-0.03399203867457866
2017-01-19 00:00:00+00:00,896.89,14451431614.25,875858520.4030075,0.025927221366290547
2017-01-20 00:00:00+00:00,891.4588,14366002978.3256,613796288.0985693,-0.006074001557174392
2017-01-21 00:00:00+00:00,919.6775000000004,14822821174.630005,683491208.3440663,0.03116384312046783
2017-01-22 00:00:00+00:00,918.7788120146554,14810403902.437784,830201798.1765068,-0.0009776550588154807
2017-01-23 00:00:00+00:00,918.9075,14814052397.812502,467022882.8612433,0.0001400543549936112
2017-01-24 00:00:00+00:00,885.7887999999999,14281760609.6256,378666162.5916256,-0.03670691693479756
2017-01-25 00:00:00+00:00,893.4737999999999,14407365094.065598,381951425.9179588,0.008638463810558241
2017-01-26 00:00:00+00:00,915.36,14762033603.999998,58349366.78102703,0.02420041923818137
2017-01-27 00:00:00+00:00,918.2875,14811184892.8875,49029317.21219829,0.003193091897279786
2017-01-28 00:00:00+00:00,920.245,14844529150.19,21882209.48833088,0.002129416520704745
2017-01-29 00:00:00+00:00,914.1424999999998,14747986190.022495,20288320.821250055,-0.006653471540177546
2017-01-30 00:00:00+00:00,920.991145882262,14860100039.695711,30166025.39613328,0.007463955219606674
2017-01-31 00:00:00+00:00,968.2663,15624634422.4056,101775253.2428098,0.050056730130754123
2017-02-01 00:00:00+00:00,986.5728903454352,15922459702.093218,92784081.5523147,0.01873005781586804
2017-02-02 00:00:00+00:00,1008.4033182231416,16276789219.937464,93269627.17186482,0.02188627532634689
2017-02-03 00:00:00+00:00,1015.4425,16392262891.437502,138411478.18957058,0.00695627117321156
2017-02-04 00:00:00+00:00,1033.63,16687723783.25,99014097.1355952,0.017752400311116055
2017-02-05 00:00:00+00:00,1016.9261585954308,16420090077.568644,75284571.16114573,-0.016292371046529763
2017-02-06 00:00:00+00:00,1024.5110886063285,16544150319.051847,73413586.50003262,0.007431004724221053
2017-02-07 00:00:00+00:00,1051.5000000000005,16981015237.500008,89525304.92230712,0.026002204090134776
2017-02-08 00:00:00+00:00,1055.3013,17045265643.7481,164316931.3624948,0.00360860241072234
2017-02-09 00:00:00+00:00,981.705,15858560740.5,333977588.2356619,-0.0722907416623081
2017-02-10 00:00:00+00:00,992.1113,16028562068.1356,155061226.92505568,0.01054444268067117
2017-02-11 00:00:00+00:00,1010.9462999999998,16334579162.865597,61189139.07653336,0.018806803310937866
2017-02-12 00:00:00+00:00,1000.5237691031116,16167938833.727505,36448049.44931276,-0.010363190916689058
2017-02-13 00:00:00+00:00,996.1039358698114,16098583564.75675,75754126.52273774,-0.004427305542972696
2017-02-14 00:00:00+00:00,1010.1021618594352,16326912555.985212,79285701.69931836,0.013955149652713028
2017-02-15 00:00:00+00:00,1008.8813,16308969767.02,38397960.040879354,-0.0012093828714319348
2017-02-16 00:00:00+00:00,1034.9038000000005,16731535006.800604,66797083.39238934,0.02546638231534216
2017-02-17 00:00:00+00:00,1056.5580910529798,17083619843.997011,93994063.10950576,0.020708065457324634
2017-02-18 00:00:00+00:00,1058.5809306486606,17118312229.51949,55001149.2103404,0.0019127255387400852
2017-02-19 00:00:00+00:00,1053.5024999999998,17037979881.749996,37478366.695671685,-0.00480893923213609
2017-02-20 00:00:00+00:00,1082.0168234958396,17500458951.95995,55971656.67700667,0.026706401519293755
2017-02-21 00:00:00+00:00,1125.4088148356532,18202277765.49074,157173668.2490902,0.03931963179007832
2017-02-22 00:00:00+00:00,1123.3049999999998,18168250822.125,99272532.79966933,-0.0018711277847652497
2017-02-23 00:00:00+00:00,1185.654784688768,19176691563.44728,132273779.09306018,0.05401995007417709
2017-02-24 00:00:00+00:00,1180.871,19108706913.124996,303444815.37207663,-0.00404288111761593
2017-02-25 00:00:00+00:00,1149.4036781698385,18601876715.06894,118187068.14571138,-0.02700903461815382
2017-02-26 00:00:00+00:00,1180.6730000000002,19110682514.326004,89353606.5435028,0.02684134771461637
2017-02-27 00:00:00+00:00,1193.129515036958,19314424735.21033,87503104.90059088,0.0104950848227284
2017-02-28 00:00:00+00:00,1190.3309999999997,19271383899.146996,139855221.83568653,-0.0023482799948378796
2017-03-01 00:00:00+00:00,1227.4771489660905,19875003126.771694,105587214.84284867,0.03072954489263653
2017-03-02 00:00:00+00:00,1262.081,20437807786.697,174318244.9248126,0.027800981294820924
2017-03-03 00:00:00+00:00,1289.5406116191473,20884867165.511112,152484577.44121936,0.02152409403114154
2017-03-04 00:00:00+00:00,1268.8145320151446,20551257963.730083,121628867.96214923,-0.01620301473911714
2017-03-05 00:00:00+00:00,1276.2330000000002,20673857896.125004,62090177.87740499,0.005829744947248104
